episode,epsilon,score,average_score,total_reward,average_reward
178,0.40974000909221303,-0.3450324156079526,-0.37150932922423435,-209.0,-209.0
179,0.40769130904675194,-0.4125750164286096,-0.37173747193092527,-209.0,-209.0
180,0.40565285250151817,-0.368278566810388,-0.37171836195788366,-209.0,-209.0
181,0.4036245882390106,-0.5388373199501657,-0.3726365979908082,-209.0,-209.0
182,0.4016064652978155,-0.39805217223552786,-0.37277548091017826,-209.0,-209.0
183,0.3995984329713264,-0.4125257846964033,-0.372991515169886,-209.0,-209.0
184,0.3976004408064698,-0.48165807171026853,-0.37357890196199617,-209.0,-209.0
185,0.39561243860243744,-0.40679046367869387,-0.37375745874541927,-209.0,-209.0
186,0.3936343764094253,-0.2893625867589354,-0.37330614926955574,-209.0,-209.0
187,0.39166620452737816,-0.2966683350422301,-0.37289850132153807,-209.0,-209.0
188,0.3897078735047413,-0.3475774644260165,-0.3727645275813501,-209.0,-209.0
189,0.3877593341372176,-0.2982158610569504,-0.37237216617859004,-209.0,-209.0
190,0.3858205374665315,-0.33836579032363834,-0.3721941223259463,-209.0,-209.0
191,0.38389143477919885,-0.34933077090925874,-0.3720750423706511,-209.0,-209.0
192,0.3819719776053028,-0.44830926039499774,-0.37247003831896375,-209.0,-209.0
193,0.3800621177172763,-0.16338004707463297,-0.37139225485894145,-209.0,-209.0
194,0.37816180712868996,-0.3792764774450008,-0.3714326867696392,-209.0,-209.0
195,0.37627099809304654,-0.4168652910727673,-0.37166448577118577,-209.0,-209.0
196,0.3743896431025813,-0.43152262298636096,-0.37196833418344555,-209.0,-209.0
197,0.37251769488706843,-0.37200582086567724,-0.3719685235101235,-209.0,-209.0
198,0.3706551064126331,-0.49628425927123393,-0.37259322569987785,-209.0,-209.0
199,0.36880183088056995,-0.5193631522291497,-0.3733270753325242,-209.0,-209.0
200,0.3669578217261671,-0.3293829281291016,-0.3731084477344972,-209.0,-209.0
201,0.36512303261753626,-0.37793836631471267,-0.37313235822251806,-209.0,-209.0
202,0.3632974174544486,-0.5247501793902911,-0.37387924404107853,-209.0,-209.0
203,0.3614809303671764,-0.2867580483913631,-0.37345217935652114,-209.0,-209.0
204,0.3596735257153405,-0.27265611169096676,-0.37296049122156716,-209.0,-209.0
205,0.3578751580867638,-0.3737821765976404,-0.37296447998552873,-209.0,-209.0
206,0.35608578229633,-0.2812019346692949,-0.37252118266516043,-209.0,-209.0
