episode,epsilon,score,average_score,total_reward,average_reward
206,0.35608578229633,-0.41749207055520143,-0.375897067627486,-209.0,-209.0
207,0.3543053533848483,-0.4719029541355542,-0.376358634389544,-209.0,-209.0
208,0.35253382661792404,-0.44257834815621017,-0.37667547512526967,-209.0,-209.0
209,0.3507711574848344,-0.33592231065350525,-0.3764814124373088,-209.0,-209.0
210,0.34901730169741024,-0.36433829177283794,-0.37642386210240614,-209.0,-209.0
211,0.3472722151889232,-0.3664310789405245,-0.3763767263327746,-209.0,-209.0
212,0.3455358541129786,-0.30311687280247884,-0.37603278335845397,-209.0,-209.0
213,0.3438081748424137,-0.43430674088427296,-0.3763050915711914,-209.0,-209.0
214,0.3420891339682016,-0.37905341387913094,-0.37631787446564696,-209.0,-209.0
215,0.3403786882983606,-0.36860475842777907,-0.37628216559510125,-209.0,-209.0
216,0.3386767948568688,-0.32494938896440173,-0.3760456090207662,-209.0,-209.0
217,0.33698341088258443,-0.30874396398240855,-0.37573688587838844,-209.0,-209.0
218,0.3352984938281715,-0.42294779464603577,-0.3759524608042681,-209.0,-209.0
219,0.33362200135903064,-0.07492216073345925,-0.3745841412584917,-209.0,-209.0
220,0.33195389135223546,-0.3161098175781596,-0.37431955155858077,-209.0,-209.0
221,0.3302941218954743,-0.46819756106596,-0.3747424254752807,-209.0,-209.0
222,0.32864265128599696,-0.19000213436378216,-0.3739139936765744,-209.0,-209.0
223,0.326999438029567,-0.4646552734555861,-0.3743190886755879,-209.0,-209.0
224,0.3253644408394192,-0.3563019699040959,-0.374239012592159,-209.0,-209.0
225,0.3237376186352221,-0.11286252673094252,-0.37308247946887924,-209.0,-209.0
226,0.322118930542046,-0.4874930908899359,-0.3735864909729368,-209.0,-209.0
227,0.32050833588933575,-0.49184082072384605,-0.3741051503139496,-209.0,-209.0
228,0.31890579420988907,-0.29371126665629926,-0.3737540853198114,-209.0,-209.0
229,0.3173112652388396,-0.3728348832958612,-0.3737500887892725,-209.0,-209.0
230,0.3157247089126454,-0.3627014686478367,-0.37370225926485073,-209.0,-209.0
231,0.3141460853680822,-0.34193322480941885,-0.37356532377150836,-209.0,-209.0
232,0.3125753549412418,-0.3739266727128739,-0.37356687462533394,-209.0,-209.0
233,0.31101247816653554,-0.37169030110539303,-0.3735588550803769,-209.0,-209.0
234,0.30945741577570285,-0.27992218864690593,-0.37316040118066,-209.0,-209.0
235,0.3079101286968243,-0.3421593708169066,-0.3730290408825085,-209.0,-209.0
236,0.3063705780533402,-0.5312758460201594,-0.373696748921064,-209.0,-209.0
237,0.30483872516307353,-0.23379914821944425,-0.3731089438760992,-209.0,-209.0
238,0.3033145315372582,-0.29918900678991256,-0.3727996554364081,-209.0,-209.0
239,0.3017979588795719,-0.33554792563312114,-0.37264443989556106,-209.0,-209.0
240,0.30028896908517405,-0.38425559135038573,-0.3726926189472408,-209.0,-209.0
241,0.2987875242397482,-0.3303527768423451,-0.372517660922014,-209.0,-209.0
242,0.29729358661854943,-0.37011751993533987,-0.372507783798612,-209.0,-209.0
243,0.29580711868545667,-0.12026874653560718,-0.3714740172524521,-209.0,-209.0
244,0.2943280830920294,-0.284004525821072,-0.37111699892007916,-209.0,-209.0
245,0.29285644267656924,-0.41992987983505636,-0.37131542526526196,-209.0,-209.0
246,0.2913921604631864,-0.45980703247039534,-0.37167369088147706,-209.0,-209.0
247,0.28993519966087045,-0.489507981346732,-0.37214882914948216,-209.0,-209.0
248,0.2884855236625661,-0.585589714732265,-0.3730060214610596,-209.0,-209.0
